[01.27 12:57:04.116] [Log] Log started.
[01.27 12:57:04.219] [Program] Sentry initialized.
[01.27 12:57:04.226] [AppCenterBootstrapper] AppCenterBootstrapper started.
[01.27 12:57:04.227] [AppCenterBootstrapper] Microsoft Windows NT 10.0.22631.0
[01.27 12:57:04.227] [AppCenterBootstrapper] .NET Framework Registry Release Key Value: 533320
[01.27 12:57:04.227] [AppCenterBootstrapper] .NET Framework 4.8 or later is installed
[01.27 12:57:04.234] [AppCenterBootstrapper] InstallConfigurationManager: Reading InstallConfigurationData...
[01.27 12:57:04.234] [AppCenterBootstrapper] InstallConfigurationManager: Reading InstallConfigurationData from payload...
[01.27 12:57:04.259] [AppCenterBootstrapper] Stamp signature not found on file 'C:\Users\ana carolina\Downloads\MobiPdf_Setup.exe'
[01.27 12:57:04.409] [AppCenterBootstrapper] InstallConfigurationManager: Storing InstallConfigurationData to global store...
[01.27 12:57:04.410] [AppCenterBootstrapper] FileInstallConfigurationDataStore: Storing configuration data...
[01.27 12:57:31.356] [AppCenterBootstrapper] InstallationsManager.ProgressChanged: Product: MobiSystems.MobiInstaller_bvgb55c3tfatp, Progress: 93%, State: Processing, OperationStatus: Started
[01.27 12:57:31.382] [AppCenterBootstrapper] InstallationsManager.ProgressChanged: Product: MobiSystems.MobiInstaller_bvgb55c3tfatp, Progress: 94%, State: Processing, OperationStatus: Started
[01.27 12:57:31.394] [AppCenterBootstrapper] InstallationsManager.ProgressChanged: Product: MobiSystems.MobiInstaller_bvgb55c3tfatp, Progress: 95%, State: Processing, OperationStatus: Started
[01.27 12:57:31.413] [AppCenterBootstrapper] InstallationsManager.ProgressChanged: Product: MobiSystems.MobiInstaller_bvgb55c3tfatp, Progress: 96%, State: Processing, OperationStatus: Started
[01.27 12:57:31.419] [AppCenterBootstrapper] InstallationsManager.ProgressChanged: Product: MobiSystems.MobiInstaller_bvgb55c3tfatp, Progress: 97%, State: Processing, OperationStatus: Started
[01.27 12:57:31.535] [AppCenterBootstrapper] InstallationsManager.ProgressChanged: Product: MobiSystems.MobiInstaller_bvgb55c3tfatp, Progress: 98%, State: Processing, OperationStatus: Started
[01.27 12:57:32.024] [AppCenterBootstrapper] InstallationsManager.ProgressChanged: Product: MobiSystems.MobiInstaller_bvgb55c3tfatp, Progress: 99%, State: Processing, OperationStatus: Started
[01.27 12:57:32.632] [AppCenterBootstrapper] InstallationsManager.ProgressChanged: Product: MobiSystems.MobiInstaller_bvgb55c3tfatp, Progress: 99%, State: Processing, OperationStatus: Started
[01.27 12:57:32.898] [AppCenterBootstrapper] InstallationsManager.ProgressChanged: Product: MobiSystems.MobiInstaller_bvgb55c3tfatp, Progress: 100%, State: Processing, OperationStatus: Completed
[01.27 12:57:32.918] [AppCenterBootstrapper] InstallationsManager: Installation of MobiSystems.MobiInstaller_bvgb55c3tfatp finished.
[01.27 12:57:33.818] [ExecutableRunner] MobiInstaller launched successfully.
[01.27 12:57:34.103] [AppCenterBootstrapper] [GA4Analytics] Sent event request for client: f2182bc0-b4bc-4feb-b71f-18d80dd951b9 and sessionId: 1737993424 in Data Stream: G-MS93CERHWX with events: installer_bootstrapper_success
